STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
13,205,980300,13205980300,2491,1035,P,138358519,138179488,13,205,90300,13205090300,2481,1032,W,138042432,137863401,138042432,137863401,99.77,99.77,100,100,2481,99.6,100,1032,99.71,100
13,245,10800,13245010800,9025,1177,P,179539809,178554964,13,245,10800,13245010800,8992,1162,P,179640332,178655487,179470414,178485569,99.96,99.96,99.91,99.9,8990,99.61,99.98,1160,98.56,99.83
13,299,950100,13299950100,1592,725,P,349644489,345462626,13,299,950100,13299950100,1603,731,P,351510233,347337183,348985422,344871437,99.81,99.83,99.28,99.29,1586,99.62,98.94,723,99.72,98.91
13,229,960300,13229960300,6388,2801,P,211428633,195090983,13,229,960300,13229960300,6370,2791,P,209075038,192771530,208642318,192367979,98.68,98.6,99.79,99.79,6364,99.62,99.91,2789,99.57,99.93
13,23,990300,13023990300,5584,2053,P,85709747,83993850,13,23,790300,13023790300,5563,2037,P,85235906,83520009,85222943,83507046,99.43,99.42,99.98,99.98,5563,99.62,100,2037,99.22,100
13,121,10603,13121010603,3520,1567,P,6227399,6196980,13,121,10603,13121010603,3507,1558,W,6176284,6147645,6176284,6147645,99.18,99.2,100,100,3507,99.63,100,1558,99.43,100
13,51,10102,13051010102,5386,1626,P,10491989,8253397,13,51,10102,13051010102,5373,1617,P,10312642,8254663,10296004,8238025,98.13,99.81,99.84,99.8,5367,99.65,99.89,1615,99.32,99.88
13,89,21806,13089021806,5990,2578,P,11233183,11219921,13,89,21806,13089021806,5969,2569,W,11173572,11160310,11173572,11160310,99.47,99.47,100,100,5969,99.65,100,2569,99.65,100
13,97,80201,13097080201,6217,2247,P,19210024,19173816,13,97,80201,13097080201,6197,2239,W,19030616,18994408,19030616,18994408,99.07,99.06,100,100,6197,99.68,100,2239,99.64,100
13,67,30103,13067030103,9071,3344,P,16099723,14738279,13,67,30103,13067030103,9045,3335,W,16084709,14723265,16084709,14723265,99.91,99.9,100,100,9045,99.71,100,3335,99.73,100
13,121,10604,13121010604,3492,1861,P,4757082,4757082,13,121,10604,13121010604,3482,1859,W,4740789,4740789,4740789,4740789,99.66,99.66,100,100,3482,99.71,100,1859,99.89,100
13,297,110100,13297110100,8479,3266,P,125444992,123938500,13,297,110100,13297110100,8454,3253,W,125138150,123631658,125138150,123631658,99.76,99.75,100,100,8454,99.71,100,3253,99.6,100
13,51,3800,13051003800,2130,835,P,1925052,1924324,13,51,3800,13051003800,2143,844,P,1925286,1924558,1909914,1909186,99.21,99.21,99.2,99.2,2124,99.72,99.11,833,99.76,98.7
13,313,600,13313000600,3985,1666,P,23110309,23014673,13,313,600,13313000600,3977,1663,P,22616149,22520513,22600756,22505120,97.8,97.79,99.93,99.93,3974,99.72,99.92,1662,99.76,99.94
13,63,40410,13063040410,7077,2591,P,22751317,22651294,13,63,40410,13063040410,7058,2582,P,22353205,22253182,22339670,22239647,98.19,98.18,99.94,99.94,7058,99.73,100,2582,99.65,100
13,105,990500,13105990500,5865,2896,P,326521134,302025183,13,105,500,13105000500,5849,2889,P,326127576,301987584,326098637,301987584,99.87,99.99,99.99,100,5849,99.73,100,2889,99.76,100
13,159,990100,13159990100,2593,1041,P,199973159,197770810,13,159,10100,13159010100,2586,1037,P,199031578,196827867,199004066,196801717,99.52,99.51,99.99,99.99,2586,99.73,100,1037,99.62,100
13,111,50500,13111050500,4860,4066,P,403716386,396888735,13,111,50500,13111050500,4848,4059,P,403821521,396993870,403611780,396784129,99.97,99.97,99.95,99.95,4848,99.75,100,4059,99.83,100
13,159,990200,13159990200,2794,1271,P,152701949,149270913,13,159,10200,13159010200,2787,1268,W,152409286,148981622,152409286,148981622,99.81,99.81,100,100,2787,99.75,100,1268,99.76,100
13,229,960200,13229960200,1685,735,P,215067295,195801921,13,229,960200,13229960200,1688,738,P,215411915,196136327,215024724,195764583,99.98,99.98,99.82,99.81,1681,99.76,99.59,734,99.86,99.46
13,147,960200,13147960200,3722,1934,P,126292268,120685901,13,147,960200,13147960200,3715,1923,P,126394616,120788249,126215995,120609628,99.94,99.94,99.86,99.85,3713,99.76,99.95,1922,99.38,99.95
13,57,90701,13057090701,19180,7410,P,40108853,36071802,13,57,90701,13057090701,19523,7507,P,40410390,36379835,39668807,35638342,98.9,98.8,98.16,97.96,19137,99.78,98.02,7384,99.65,98.36
13,89,20200,13089020200,1943,1175,P,1496056,1496056,13,89,20200,13089020200,1943,1175,P,1492783,1492783,1481608,1481608,99.03,99.03,99.25,99.25,1939,99.79,99.79,1173,99.83,99.83
13,121,10601,13121010601,2913,1604,P,2970466,2970466,13,121,10601,13121010601,2907,1599,W,2930321,2930321,2930321,2930321,98.65,98.65,100,100,2907,99.79,100,1599,99.69,100
13,121,100,13121000100,4422,2016,P,3364218,3348532,13,121,100,13121000100,4413,2012,P,3362604,3346918,3362384,3346698,99.95,99.95,99.99,99.99,4413,99.8,100,2012,99.8,100
13,245,10104,13245010104,3995,2195,P,8034359,7315136,13,245,10104,13245010104,3987,2192,W,8028888,7309665,8028888,7309665,99.93,99.93,100,100,3987,99.8,100,2192,99.86,100
13,153,21400,13153021400,8300,3299,P,73096141,71842359,13,153,21400,13153021400,8286,3294,P,72917091,71663309,72893154,71639372,99.72,99.72,99.97,99.97,8286,99.83,100,3294,99.85,100
13,57,91005,13057091005,7295,2690,P,7498681,7494871,13,57,91005,13057091005,7284,2684,P,7440080,7436270,7430014,7426204,99.08,99.08,99.86,99.86,7284,99.85,100,2684,99.78,100
13,153,20900,13153020900,4187,1854,P,5117485,5108700,13,153,20900,13153020900,4181,1851,P,5113817,5105032,5112659,5103874,99.91,99.91,99.98,99.98,4181,99.86,100,1851,99.84,100
13,277,990500,13277990500,4635,1879,P,150448006,145746054,13,277,960500,13277960500,4629,1878,P,149884084,145185440,149805965,145174135,99.57,99.61,99.95,99.99,4629,99.87,100,1878,99.95,100
13,187,960201,13187960201,9668,3585,P,153250502,151969516,13,187,960201,13187960201,9681,3591,P,153213791,151916847,152372557,151091571,99.43,99.42,99.45,99.46,9656,99.88,99.74,3578,99.8,99.64
13,119,990200,13119990200,5761,2671,P,273965753,271541604,13,119,890200,13119890200,5754,2668,P,273356163,270924206,273290627,270869163,99.75,99.75,99.98,99.98,5754,99.88,100,2668,99.89,100
13,89,20801,13089020801,2447,1148,P,1399629,1399629,13,89,20801,13089020801,2444,1147,W,1389744,1389744,1389744,1389744,99.29,99.29,100,100,2444,99.88,100,1147,99.91,100
13,89,21705,13089021705,5057,2617,P,5117057,5117057,13,89,21705,13089021705,5051,2615,W,5104631,5104631,5104631,5104631,99.76,99.76,100,100,5051,99.88,100,2615,99.92,100
13,89,22403,13089022403,4051,1703,P,4831979,4822969,13,89,22403,13089022403,4052,1704,P,4921691,4912681,4820804,4811794,99.77,99.77,97.95,97.95,4047,99.9,99.88,1701,99.88,99.82
13,89,22005,13089022005,3859,1806,P,3294781,3294781,13,89,22005,13089022005,3855,1805,W,3294031,3294031,3294031,3294031,99.98,99.98,100,100,3855,99.9,100,1805,99.94,100
13,185,11500,13185011500,3924,1587,P,82906382,79184763,13,185,11500,13185011500,3920,1586,W,82906170,79184551,82906170,79184551,100,100,100,100,3920,99.9,100,1586,99.94,100
13,67,31405,13067031405,7688,3100,P,10159939,10127665,13,67,31405,13067031405,7681,3096,W,10152610,10120336,10152610,10120336,99.93,99.93,100,100,7681,99.91,100,3096,99.87,100
13,89,21808,13089021808,4683,1877,P,3041286,2996140,13,89,21808,13089021808,4679,1875,W,3039515,2994369,3039515,2994369,99.94,99.94,100,100,4679,99.91,100,1875,99.89,100
13,121,1900,13121001900,4640,2213,P,1000954,1000954,13,121,1900,13121001900,4636,2212,W,996269,996269,996269,996269,99.53,99.53,100,100,4636,99.91,100,2212,99.95,100
13,179,10400,13179010400,7242,3205,P,141715488,133304861,13,179,10400,13179010400,7278,3219,P,141813323,133402696,141694511,133283884,99.99,99.98,99.92,99.91,7236,99.92,99.42,3203,99.94,99.5
13,57,90902,13057090902,13330,5415,P,19050636,18798214,13,57,90902,13057090902,13319,5407,P,19008678,18756256,19007824,18755402,99.78,99.77,100,100,13319,99.92,100,5407,99.85,100
13,255,160900,13255160900,2598,1118,P,10715853,10634695,13,255,160900,13255160900,2596,1117,P,10662303,10581145,10651527,10570369,99.4,99.4,99.9,99.9,2596,99.92,100,1117,99.91,100
13,121,4900,13121004900,2483,1193,P,1102926,1102926,13,121,4900,13121004900,2481,1192,W,1094030,1094030,1094030,1094030,99.19,99.19,100,100,2481,99.92,100,1192,99.92,100
13,123,80300,13123080300,5941,2837,P,66229232,66189008,13,123,80300,13123080300,5936,2835,W,66138096,66097872,66138096,66097872,99.86,99.86,100,100,5936,99.92,100,2835,99.93,100
13,185,11302,13185011302,2388,1302,P,3155613,3152109,13,185,11302,13185011302,2386,1297,W,3060701,3057498,3060701,3057498,96.99,97,100,100,2386,99.92,100,1297,99.62,100
13,147,960300,13147960300,2999,1375,P,95403475,94825619,13,147,960300,13147960300,3000,1375,P,95373241,94795385,95373187,94795331,99.97,99.97,100,100,2997,99.93,99.9,1374,99.93,99.93
13,195,20500,13195020500,6835,2821,P,87142957,86080886,13,195,20500,13195020500,6830,2819,P,87155087,86093016,87131495,86069424,99.99,99.99,99.97,99.97,6830,99.93,100,2819,99.93,100
13,89,21213,13089021213,3322,1174,P,3002633,3002633,13,89,21213,13089021213,3382,1199,P,3011189,3011189,2991180,2991180,99.62,99.62,99.34,99.34,3320,99.94,98.17,1173,99.91,97.83
13,85,970100,13085970100,7762,3945,P,306569331,305268670,13,85,970100,13085970100,7765,3946,P,306735966,305435305,306071787,304771126,99.84,99.84,99.78,99.78,7757,99.94,99.9,3941,99.9,99.87
13,121,10205,13121010205,4910,2379,P,6591524,6576292,13,121,10205,13121010205,4907,2377,P,6608804,6593572,6590711,6575479,99.99,99.99,99.73,99.73,4907,99.94,100,2377,99.92,100
13,111,50200,13111050200,6218,3736,P,98539209,97807898,13,111,50200,13111050200,6214,3734,W,98528608,97797297,98528608,97797297,99.99,99.99,100,100,6214,99.94,100,3734,99.95,100
13,119,990400,13119990400,5488,2382,P,95919307,95137518,13,119,890400,13119890400,5485,2381,P,95952147,95164080,95919179,95137390,100,100,99.97,99.97,5485,99.95,100,2381,99.96,100
13,205,980500,13205980500,6087,2601,P,401905419,400977825,13,205,90500,13205090500,6084,2600,P,402086085,401158491,401904771,400977177,100,100,99.95,99.95,6084,99.95,100,2600,99.96,100
13,89,21502,13089021502,4234,2682,P,3580048,3576508,13,89,21502,13089021502,4232,2680,W,3542078,3540334,3542078,3540334,98.94,98.99,100,100,4232,99.95,100,2680,99.93,100
13,89,21809,13089021809,6879,2780,P,8720174,8581803,13,89,21809,13089021809,6877,2779,P,8720209,8581838,8717794,8579423,99.97,99.97,99.97,99.97,6877,99.97,100,2779,99.96,100
13,127,401,13127000401,7503,3118,P,113699663,110950395,13,127,401,13127000401,7501,3117,P,113698941,110949673,113692543,110943275,99.99,99.99,99.99,99.99,7501,99.97,100,3117,99.97,100
13,35,150301,13035150301,5384,2199,P,154798925,154066540,13,35,150300,13035150300,7470,2226,P,155790981,155058292,152754422,152022037,98.68,98.67,98.05,98.04,5383,99.98,72.06,2198,99.95,98.74
13,195,20200,13195020200,4092,1742,P,124297579,123244934,13,195,20200,13195020200,4114,1749,P,124379966,123330630,124264656,123215320,99.97,99.98,99.91,99.91,4091,99.98,99.44,1741,99.94,99.54
13,185,11301,13185011301,5021,2143,P,4764927,4722896,13,185,11301,13185011301,5022,2147,P,4725814,4683686,4630902,4589075,97.19,97.17,97.99,97.98,5020,99.98,99.96,2142,99.95,99.77
13,25,980300,13025980300,5356,2249,P,357955268,354012683,13,25,960300,13025960300,5355,2248,P,357785254,353842852,357757355,353815367,99.94,99.94,99.99,99.99,5355,99.98,100,2248,99.96,100
13,89,22301,13089022301,5658,3241,P,4225359,4225359,13,89,22301,13089022301,5657,3240,P,4234397,4234397,4220121,4220121,99.88,99.88,99.66,99.66,5657,99.98,100,3240,99.97,100
13,89,22500,13089022500,5362,2660,P,2885559,2885559,13,89,22500,13089022500,5361,2659,P,2816946,2816946,2803628,2803628,97.16,97.16,99.53,99.53,5361,99.98,100,2659,99.96,100
13,121,10512,13121010512,6344,2992,P,9118156,9036324,13,121,10512,13121010512,6343,2991,P,9250021,9168189,9113549,9031717,99.95,99.95,98.52,98.51,6343,99.98,100,2991,99.97,100
13,67,31005,13067031005,5105,1836,P,5088346,5079420,13,67,31005,13067031005,5104,1835,W,5074738,5065812,5074738,5065812,99.73,99.73,100,100,5104,99.98,100,1835,99.95,100
13,9,970200,13009970200,6884,3449,P,36413539,29071398,13,9,970200,13009970200,6883,3448,P,36077397,28733007,36075148,28733007,99.07,98.84,99.99,100,6883,99.99,100,3448,99.97,100
13,215,11000,13215011000,489,229,P,436886,436886,13,215,11400,13215011400,2132,986,P,1487445,1487445,431639,431639,98.8,98.8,29.02,29.02,489,100,22.94,229,100,23.23
13,121,10900,13121010900,568,348,P,1415765,1415765,13,121,12300,13121012300,2413,1500,P,3593693,3593693,1383928,1383928,97.75,97.75,38.51,38.51,568,100,23.54,348,100,23.2
13,95,10200,13095010200,599,278,P,14763437,11418764,13,95,11300,13095011300,2520,1124,P,22240198,17642096,14761139,11416496,99.98,99.98,66.37,64.71,599,100,23.77,278,100,24.73
13,121,2200,13121002200,753,442,P,864712,864712,13,121,11800,13121011800,2655,2721,P,1870077,1870077,856508,856508,99.05,99.05,45.8,45.8,753,100,28.36,442,100,16.24
13,115,1900,13115001900,1674,609,P,20570342,20325934,13,115,2100,13115002100,4364,1779,P,27252838,26605160,20541311,20325821,99.86,100,75.37,76.4,1674,100,38.36,609,100,34.23
13,215,10105,13215010105,2876,1122,P,32978116,32611615,13,215,10107,13215010107,7265,2693,P,91963913,91054554,32961685,32595184,99.95,99.95,35.84,35.8,2876,100,39.59,1122,100,41.66
13,259,950200,13259950200,1629,847,P,485268880,479233931,13,259,950400,13259950400,4082,1368,P,884625213,873213434,485268771,479233822,100,100,54.86,54.88,1629,100,39.91,847,100,61.92
13,271,950300,13271950300,1394,823,P,344300865,339041067,13,271,950500,13271950500,3437,1960,P,509044481,500706434,344296251,339041067,100,100,67.64,67.71,1394,100,40.56,823,100,41.99
13,51,10902,13051010902,1127,557,P,346043102,157344873,13,51,11500,13051011500,2729,1182,P,241930517,160954691,237692368,157344873,68.69,100,98.25,97.76,1127,100,41.3,557,100,47.12
13,33,950300,13033950300,835,406,P,181016421,180339127,13,33,950900,13033950900,1757,829,P,478063570,472676782,181014915,180337621,100,100,37.86,38.15,835,100,47.52,406,100,48.97
13,239,980100,13239980100,1324,880,P,251942203,240536275,13,239,960300,13239960300,2513,2047,P,415861379,391703085,250994980,239589052,99.62,99.61,60.36,61.17,1324,100,52.69,880,100,42.99
13,21,13000,13021013000,1092,535,P,44830454,43608800,13,21,13900,13021013900,2070,976,P,98303860,95858865,44819295,43597641,99.98,99.97,45.59,45.48,1092,100,52.75,535,100,54.82
13,121,3300,13121003300,1637,1131,P,707739,707739,13,121,11900,13121011900,2934,1788,P,1530847,1530847,694089,694089,98.07,98.07,45.34,45.34,1637,100,55.79,1131,100,63.26
13,121,5600,13121005600,1656,808,P,1099715,1099715,13,121,12000,13121012000,2918,1603,P,2302198,2302198,1097611,1097611,99.81,99.81,47.68,47.68,1656,100,56.75,808,100,50.41
13,21,11300,13021011300,1135,408,P,3897319,3655835,13,21,13800,13021013800,1931,892,P,4643655,4402171,3839517,3598033,98.52,98.42,82.68,81.73,1135,100,58.78,408,100,45.74
13,245,400,13245000400,998,883,P,1536649,1348146,13,245,11000,13245011000,1668,1342,P,3246996,2957411,1528228,1347386,99.45,99.94,47.07,45.56,998,100,59.83,883,100,65.8
13,121,8702,13121008702,2666,1336,P,4160144,4109859,13,121,8700,13121008700,4372,2244,P,7761982,7711697,4158999,4108714,99.97,99.97,53.58,53.28,2666,100,60.98,1336,100,59.54
13,199,970100,13199970100,4672,2028,P,245741614,245191790,13,199,970700,13199970700,7608,3229,P,519673592,515750005,245699344,245149520,99.98,99.98,47.28,47.53,4672,100,61.41,2028,100,62.81
13,115,1500,13115001500,2690,1170,P,6661910,6279339,13,115,2100,13115002100,4364,1779,P,27252838,26605160,6659252,6279339,99.96,100,24.44,23.6,2690,100,61.64,1170,100,65.77
13,301,970100,13301970100,2005,1020,P,324005339,321846940,13,301,970500,13301970500,2988,1587,P,516338711,512452775,323994433,321837644,100,100,62.75,62.8,2005,100,67.1,1019,99.9,64.21
13,121,10700,13121010700,1845,1152,P,2366541,2366541,13,121,12300,13121012300,2413,1500,P,3593693,3593693,2136951,2136951,90.3,90.3,59.46,59.46,1845,100,76.46,1152,100,76.8
13,115,1100,13115001100,2491,1398,P,3816813,3613578,13,115,1100,13115001100,2782,1497,P,3910469,3767110,3749130,3605771,98.23,99.78,95.87,95.72,2491,100,89.54,1398,100,93.39
13,295,20100,13295020100,6552,3079,P,17798889,17798889,13,295,20100,13295020100,7127,3319,P,20165134,20165134,17798413,17798413,100,100,88.26,88.26,6552,100,91.93,3079,100,92.77
13,185,11000,13185011000,3284,1269,P,2494201,2494201,13,185,11000,13185011000,3394,1302,P,2549204,2549204,2493657,2493657,99.98,99.98,97.82,97.82,3284,100,96.76,1269,100,97.47
13,151,70402,13151070402,11193,3867,P,89739845,89329402,13,151,70402,13151070402,11459,3946,P,95304828,94878794,88521453,88111010,98.64,98.64,92.88,92.87,11193,100,97.68,3867,100,98
13,113,140501,13113140501,5770,2092,P,70929880,69319236,13,113,140501,13113140501,5890,2131,P,73294824,71507046,70897572,69286928,99.95,99.95,96.73,96.9,5770,100,97.96,2092,100,98.17
13,121,11100,13121011100,2302,1319,P,3377468,3377468,13,121,11100,13121011100,2348,1338,P,3432675,3432675,3364173,3364173,99.61,99.61,98,98,2302,100,98.04,1319,100,98.58
13,217,100600,13217100600,5946,2288,P,29680875,29034925,13,217,100600,13217100600,6012,2324,P,29731478,29106939,29658025,29034925,99.92,100,99.75,99.75,5946,100,98.9,2288,100,98.45
13,139,600,13139000600,5327,2410,P,29804815,28229701,13,139,600,13139000600,5382,2437,P,30509114,28440278,29803123,28229701,99.99,100,97.69,99.26,5327,100,98.98,2410,100,98.89
13,21,13202,13021013202,2927,1417,P,4714466,4696743,13,21,13202,13021013202,2952,1424,P,4721987,4704264,4696005,4678282,99.61,99.61,99.45,99.45,2927,100,99.15,1417,100,99.51
13,89,22900,13089022900,3523,1911,P,3718928,3707786,13,89,22900,13089022900,3552,1920,P,3806495,3795353,3717172,3706030,99.95,99.95,97.65,97.65,3523,100,99.18,1911,100,99.53
13,287,970300,13287970300,3475,1373,P,431475763,423944666,13,287,970300,13287970300,3498,1380,P,433591057,426019485,431440786,423910337,99.99,99.99,99.5,99.5,3475,100,99.34,1373,100,99.49
13,297,110200,13297110200,4432,1855,P,164376152,163074419,13,297,110200,13297110200,4457,1868,P,164721957,163418061,164374157,163072424,100,100,99.79,99.79,4432,100,99.44,1855,100,99.3
13,23,990100,13023990100,4828,2059,P,327254587,322800556,13,23,790100,13023790100,4849,2075,P,327724814,323270783,327240568,322786537,100,100,99.85,99.85,4828,100,99.57,2059,100,99.23
13,63,40407,13063040407,3607,1441,P,8925350,8840217,13,63,40407,13063040407,3622,1448,P,9086633,9001500,8913692,8828559,99.87,99.87,98.1,98.08,3607,100,99.59,1441,100,99.52
13,89,21204,13089021204,4543,1117,P,4644143,4644143,13,89,21204,13089021204,4561,1129,P,4652448,4652448,4559514,4559514,98.18,98.18,98,98,4543,100,99.61,1117,100,98.94
13,153,21500,13153021500,4006,1639,P,506073560,502545925,13,153,21500,13153021500,4020,1644,P,506317188,502766743,506065033,502537398,100,100,99.95,99.95,4006,100,99.65,1639,100,99.7
13,111,50100,13111050100,3513,2398,P,114158735,113904632,13,111,50100,13111050100,3525,2405,P,114199084,113944981,114084189,113830086,99.93,99.93,99.9,99.9,3513,100,99.66,2398,100,99.71
13,121,10513,13121010513,13316,5404,P,29313005,28960491,13,121,10513,13121010513,13362,5424,P,29253107,28900593,29176533,28824019,99.53,99.53,99.74,99.74,13316,100,99.66,5404,100,99.63
13,311,950100,13311950100,2703,2988,P,202239311,201597052,13,311,950100,13311950100,2712,2994,P,202372187,201714476,202239105,201596846,100,100,99.93,99.94,2703,100,99.67,2988,100,99.8
13,171,970200,13171970200,7701,2947,P,204160347,201795438,13,171,970200,13171970200,7722,2954,P,204155921,201791063,204149654,201784796,99.99,99.99,100,100,7701,100,99.73,2947,100,99.76
13,257,970400,13257970400,6873,3025,P,200472616,198580797,13,257,970400,13257970400,6889,3036,P,201439156,199543933,200384269,198492450,99.96,99.96,99.48,99.47,6873,100,99.77,3025,100,99.64
